ID,True_Values,Predictions
40089,1,-2.838492
40089,4,3.8736117
40089,9,10.981446
40089,9,10.9295845
40090,4,4.6846137
40090,5,6.04613
40090,1,-1.7407728
40090,7,5.548487
40090,2,0.45032132
40090,2,-0.3085127
40090,3,2.9430885
40090,10,9.497841
40090,2,-0.83399874
40090,2,-0.9422299
40090,9,9.871954
40090,0,-3.908302
40090,3,0.50368065
40090,8,11.080432
40090,5,4.619847
40093,3,2.2877378
40093,6,7.112372
40093,2,0.28836328
40093,3,2.6146367
40093,7,7.891561
40093,5,6.1002293
40093,0,-2.306763
40093,3,3.939865
40093,5,6.5104413
40093,2,-0.2893116
40093,3,1.2211127
40093,7,5.848878
40094,0,-2.710559
40094,-1,-4.028685
40094,2,-1.2470957
40094,2,-1.3924174
40094,1,-3.2658207
40094,0,-2.7632558
40094,1,-2.1689026
40094,1,-1.8206644
40095,3,0.45572215
40095,2,-0.18339615
40095,11,11.763404
40095,4,3.6635628
40095,4,4.0244284
40095,-2,-5.5038733
40095,3,1.7750132
40095,6,5.030371
40095,6,5.691866
40095,5,3.9513958
40095,6,5.8861737
40095,3,2.7990818
40095,5,4.395945
40095,5,4.4596725
40095,3,0.6716905
40099,1,-2.7847223
40099,2,-1.0804216
40099,1,-1.992109
40099,3,-0.29993194
40099,1,-1.7723643
40099,2,-1.053717
40099,0,-3.9577277
40099,0,-3.4357846
40099,2,-0.73914933
40099,2,-0.6918654
40099,1,-2.244768
40099,3,3.4256918
40099,1,-2.0599015
40105,0,-3.163054
40105,2,-0.9185052
40147,4,1.6107122
40147,4,3.091299
40147,4,2.8692253
40147,2,0.5655003
40147,3,1.6689605
40147,-1,-5.1682954
40147,4,3.680011
40147,4,2.2541018
40147,4,3.767369
40147,4,3.4595115
40147,3,1.8144324
40147,2,-0.35663432
40147,4,3.803146
40147,6,6.560472
40164,3,0.0011531264
40164,3,0.0718108
40164,2,-1.4434543
40164,0,-3.8102953
40166,5,4.948712
40166,3,3.2624714
40166,4,3.509969
40166,5,4.954537
40166,1,-2.1048062
40166,4,4.5207353
40166,2,-0.11542587
40166,12,11.927998
40166,4,3.682138
40166,2,-0.5635571
40166,4,4.52638
410,0,-2.7191865
413,2,-0.8702381
413,2,-1.0048047
413,1,-1.9932417
413,3,0.70896375
413,2,0.72406
413,2,-0.69768006
415,3,1.5165488
415,5,4.3108735
415,12,11.543089
415,5,5.2446866
415,0,-3.0025032
415,0,-2.4697196
415,4,3.2808006
42,4,3.6697562
42,4,3.9319339
42,4,4.375217
42,6,7.4626904
42,7,5.1864185
42,8,6.960833
42,2,1.2629833
42,6,5.5498185
42,5,5.8525863
42,1,-1.8107799
43,3,-0.59904057
43,1,-3.0914507
43,0,-4.7448816
43,4,3.129412
43,4,3.5857592
43,-1,-4.884233
43,3,1.2136556
43,2,-1.5732712
43,1,-2.9899216
43,5,3.315037
431,3,1.7289544
431,16,11.7727585
431,13,9.737961
431,2,1.6721123
431,7,6.017139
431,2,2.2924893
431,6,5.7300243
431,2,0.52017736
431,0,-2.9828775
431,4,4.2014947
431,2,1.8793526
431,3,2.563458
432,2,1.4364064
432,5,4.379279
432,7,5.5625906
432,5,5.0480766
432,4,3.408051
432,2,1.6317334
432,2,-0.80630934
432,14,11.766163
432,4,3.8754914
432,6,5.4835143
432,1,-1.906375
432,2,-0.43878108
44,1,-1.9521858
44,1,-1.9204509
44,2,-1.276032
44,1,-2.1380389
44,3,-0.14270584
44,1,-1.6570643
444,7,5.828462
444,4,3.2224865
444,2,0.11114283
444,3,2.0781777
444,4,3.6816452
444,7,10.557599
444,5,4.245285
444,2,0.5132438
444,3,2.6287515
444,4,4.8465343
444,0,-1.8853713
444,5,4.7343936
444,3,2.2621782
444,3,2.6475494
448,1,-1.7376324
448,2,-0.2474504
448,2,-1.0643077
448,1,-1.6985403
456,3,-0.540237
456,2,-1.2830755
456,3,-0.22566746
456,2,-1.2469212
456,2,-1.1383442
456,-2,-6.2582917
456,2,-1.6084976
456,0,-3.0170395
456,3,0.044639125
456,2,-1.3083982
456,3,1.5389172
456,2,-1.2060915
456,4,2.5372322
456,3,0.048246637
46,3,2.1559927
46,2,-0.043748274
46,10,9.708591
46,1,-1.1935068
46,10,8.77091
46,5,4.4018655
46,5,5.742944
46,3,0.51037914
46,5,5.7671766
46,3,2.1161106
46,1,-2.177469
46,0,-1.7255675
46,2,-0.16066052
46,2,-0.14347376
464,4,3.9260247
464,5,4.7490325
464,10,10.603434
464,3,3.1884634
464,5,4.422967
464,8,5.831553
464,9,7.3098664
464,7,4.8474693
464,13,9.239817
464,10,6.966959
464,7,4.7239013
464,11,11.093616
464,5,4.719436
464,5,4.2674227
464,8,6.0372605
465,2,-1.4728996
465,4,2.3355286
465,7,8.4614935
465,-9,-8.720861
465,5,4.3232484
465,3,0.5083581
465,2,-2.0064757
465,0,-4.716728
465,5,4.2469926
465,4,3.0871131
474,4,3.2034473
474,0,-2.653094
474,0,-3.6980505
474,4,1.4683691
4753,2,-1.3183403
4753,2,-0.9316732
4753,2,-1.3236915
4753,2,1.670937
4753,0,-2.7665842
476,3,2.6792285
476,9,9.25298
476,4,3.543256
476,0,-0.06807254
476,10,10.421558
476,2,1.4123272
476,9,11.039153
476,8,7.9258957
476,15,11.414675
476,11,8.412038
476,9,8.843586
476,6,6.348285
476,2,1.726379
477,1,-1.6896423
477,0,-2.601026
477,2,-0.7453708
477,1,-1.7895613
477,2,-0.77648664
477,5,6.1548686
477,13,12.344681
477,2,1.4555504
477,1,-1.6770808
477,1,-2.0540946
477,1,-0.24413197
477,2,1.4984134
48185,3,-0.17146657
48185,0,-3.144119
48185,2,-1.1991962
48185,2,-1.0425811
48185,1,-2.1820927
48185,3,1.9981724
48185,0,-2.8626704
48185,4,0.9365384
48185,4,2.134739
48188,1,-1.9921423
48188,1,-1.9364344
48188,2,-1.797684
48188,0,-3.0059364
48188,1,-2.1160634
48188,3,-0.20139872
48188,5,2.3857553
48188,1,-2.1192462
48188,1,-1.9220346
48188,2,-1.0534818
48188,1,-1.8920151
48194,1,-1.5704113
48194,11,9.361426
48194,1,-1.7972013
48194,0,-2.5138543
48194,0,-2.5961645
48202,1,-1.9025
48202,1,-1.662704
48203,5,4.980003
48203,2,-1.3454729
48203,2,-1.3873907
48203,2,-0.7917269
48203,1,-2.370118
48203,3,-0.25117058
48203,3,-0.05840759
48203,3,-0.15885691
48203,2,-1.0290217
48203,2,0.0715812
48205,3,2.6790035
48205,2,-0.9202415
48205,2,0.5924237
48205,2,-1.3520516
48205,2,-1.1193029
48205,4,4.2428613
48205,4,3.31801
48205,2,0.07090922
48205,3,0.78751534
48205,3,1.4249039
48486,-1,-4.306351
48486,2,-0.3371321
48486,3,-0.08062807
48486,3,0.38983518
48486,2,-1.3037518
48486,2,-1.5594869
48486,2,-1.2118901
48537,6,6.8965917
48537,1,-2.0607152
48537,4,2.405288
48537,3,1.5172497
48537,3,0.13750373
48537,2,0.9958715
48537,2,-0.42892092
48537,2,-1.0734701
48537,1,-1.777678
48556,2,-0.058803335
48556,2,-1.1142036
48556,1,-2.16968
48556,3,2.59567
48556,6,7.120169
48556,1,-2.159192
48556,5,4.2972484
48556,4,3.771087
48556,2,-0.639577
48556,4,4.0553107
48556,2,0.90426046
48556,5,4.5008626
48575,3,2.4935956
48575,9,9.282633
48575,0,-1.2904786
48575,3,1.8851881
48575,5,4.712832
48575,2,1.8482097
48575,5,4.405954
48575,7,7.3519053
48575,6,5.958052
48575,3,2.1486099
48575,12,12.021471
48575,5,5.651357
48575,2,0.2664516
48576,1,-2.0876162
48576,0,-4.2684307
48576,0,-3.305867
48576,1,-3.2511637
48576,1,-1.8972917
48576,1,-2.7631423
48616,2,1.0862645
48616,6,6.1685987
48616,7,8.184306
48616,8,8.774342
48616,6,8.297796
48616,11,11.81625
48616,5,7.360031
48616,10,12.042077
48616,7,7.118389
48616,5,6.1931567
48617,0,-2.9619586
48617,2,-1.5709647
48617,2,-1.5459694
48617,5,5.9378324
48617,2,-1.8018979
48617,6,7.586366
48617,-5,-7.75331
48617,6,7.228413
48617,6,6.7511992
48617,1,-2.7761405
48617,1,-1.9555608
48617,4,3.2741642
48617,2,-1.4562408
48626,1,-1.6958077
48626,1,-1.8434892
48657,-8,-5.1599464
48657,1,-2.04577
48657,10,11.643242
48657,6,3.242994
48657,10,9.476513
48657,4,4.3107553
48657,2,1.9305319
48657,2,-0.34083235
48657,2,-0.9055168
48657,4,3.0500026
48657,6,5.9200606
48672,1,-1.9711415
48672,1,-2.616949
48672,2,-1.1544132
48672,0,-2.5594692
48684,1,1.1016786
48684,0,1.2754111
48684,8,9.892025
48684,7,9.874517
48684,11,11.154691
48684,15,12.333493
48684,4,3.4503412
48684,2,-0.7687898
48684,1,-2.5743937
48684,0,-3.591901
48684,14,12.144815
48684,2,0.7186749
48684,1,1.7242868
4886,1,-2.4429142
4886,9,10.791647
4886,2,-1.0273587
4886,2,-1.1226795
4886,2,-0.803042
4886,1,-1.9056693
4886,1,-1.940528
48920,3,2.2084022
48920,6,6.564132
48920,2,-0.8412402
48920,2,2.6887538
48920,10,7.5401883
48920,0,-0.32208812
48920,4,3.1911156
48920,4,3.350138
48920,3,2.3983042
48920,6,5.3466167
48920,3,2.1168907
48920,2,0.7962006
48920,2,-0.18785407
48920,5,4.911838
48920,5,5.8314276
48935,2,-0.8409591
48935,1,-2.0573788
48935,6,8.277635
48935,10,11.131311
48935,6,5.9926744
48935,4,3.0798447
48935,4,3.6227305
48935,8,7.890574
48935,5,6.6502743
48935,2,0.8356015
48935,2,-1.455635
48935,2,-0.64406794
48935,4,3.195299
48935,7,8.083058
48937,0,-2.4411948
48937,1,-1.8796278
48950,13,12.000821
48950,2,-1.4483348
48950,3,0.80751896
48950,1,-3.2416291
48950,9,10.957852
48950,0,-2.2099555
48950,6,8.451986
48950,5,5.6041713
48950,0,-3.746219
48950,2,-0.13327752
48950,-2,-3.7744362
48960,0,-2.6038983
48960,3,-0.007562369
48960,2,-1.4234165
48960,0,-3.50935
48960,3,0.32586926
48960,2,-1.2166779
49,1,-1.8409473
49,12,11.273657
49,2,1.6228602
49,2,-0.7767537
49,16,11.913028
49,5,4.9229827
49,2,-0.5353296
49,1,-1.7345674
49,2,-0.63190085
49,1,-1.2365586
49,4,5.4323187
49040,1,-2.4668014
49040,2,-0.28748494
49040,2,-0.51780254
49077,3,0.37996185
49077,0,-2.3144474
49092,2,-0.44451445
49092,6,7.074008
49101,6,6.611113
49101,3,0.9375127
49101,5,4.038278
49101,5,3.2204733
49101,1,-0.40890294
49101,5,3.6565738
49101,4,1.7384886
49101,3,2.4602888
49101,3,1.0609096
49101,3,1.0953984
49101,2,-0.90958315
49101,3,1.7820796
49101,2,0.58531517
49101,2,0.5331511
49101,4,2.9349453
49111,3,-0.086891785
49111,6,4.3897295
49111,1,-2.3772373
49111,-2,-3.8449326
49111,2,-1.180445
49111,2,-1.3629084
49111,0,-4.426773
49111,2,-0.94937223
492,11,12.308638
492,2,-0.8498552
492,8,11.337578
492,10,11.580249
492,2,1.7146637
492,1,-0.91658086
492,-7,-7.913237
492,9,11.401812
492,9,11.725716
492,3,2.0245345
492,9,12.0282135
492,2,-0.92806727
49275,6,6.31594
49275,2,-1.5323786
49275,3,1.9372422
49275,2,-0.55938643
49275,5,4.767137
49275,2,0.00080414116
49275,2,-0.79865295
49275,2,-0.78100914
49288,2,-0.8450583
49288,2,-0.61777157
49288,1,-1.6266497
49288,7,7.8642187
49288,2,0.07073863
49288,6,5.9135613
49288,1,-1.5653065
49288,5,4.6859174
49292,1,-1.9025568
49292,1,-1.320292
49296,5,2.3863342
49296,6,4.7000246
49296,3,1.1708199
49296,2,-0.7172815
49296,6,5.7813177
49296,5,6.185673
49296,1,-2.546972
49296,0,-3.5184515
49296,1,-2.49158
49296,4,2.8519328
49296,12,11.305444
49296,4,2.915168
49296,1,-3.0037134
49296,2,-0.667242
49296,3,0.5898561
49329,1,-1.9014026
49329,1,-1.8185772
49329,1,-1.898551
49336,4,2.5017817
49336,5,5.194778
49336,2,0.6755123
49336,4,2.7640376
49336,4,5.5458264
49336,2,-0.36352116
49336,1,-2.9549057
49336,2,-1.0782596
49336,3,0.40716356
49336,1,-2.852474
49336,-1,-4.652402
49336,1,-1.9696084
49336,1,-0.6245499
49341,2,-0.73130316
49341,1,-2.4322078
49341,3,3.5493822
49341,8,11.340923
49341,2,-0.75354344
49341,11,11.848825
49341,1,-1.9448768
49341,7,6.534537
49341,13,11.787366
49341,6,6.0894523
49341,2,-0.5442938
49341,2,1.8794844
49341,8,10.721024
49341,4,2.3259857
49341,10,10.93153
49348,2,-0.9928209
49348,-1,-3.64231
49348,3,-0.33839035
49348,2,-0.8505671
49348,3,1.6523212
49348,2,-1.1579801
49348,4,3.0956404
49348,2,-1.1018919
49348,1,-1.9860657
49348,6,5.447415
49350,1,-2.450423
49350,2,-1.1055835
49350,1,-1.9960462
49350,2,-1.188508
49350,-1,-4.2376933
49350,2,-0.60627496
49350,2,-0.5513219
49350,2,0.6567002
49382,3,3.5714889
49382,2,-0.83721226
49382,2,0.4527864
49382,2,-1.208241
49424,1,0.62196356
49424,2,0.68282396
49424,9,9.552179
49424,10,10.508226
5,1,-0.5894093
5,3,0.5484799
5,6,5.6829896
5,5,4.760097
5,5,6.3662186
5,0,-2.6037276
5,7,7.2447724
5,2,0.24813022
5,14,9.574659
5,3,1.1828929
5,4,3.8465326
5,3,2.037595
5,2,-0.15288346
51,1,1.14725
51,2,1.6995639
51,12,10.079916
51,0,-0.008941576
51,12,10.435007
51,10,10.905772
51,7,5.3468795
51,9,8.521083
51,20,12.121353
51,4,3.563665
51,3,3.493924
51,12,9.601348
51,9,8.567673
51,3,3.142884
51060,2,-1.0956788
51060,2,-1.2326952
51060,1,-1.9657842
51060,1,-1.6549126
51135,4,2.6748972
51135,5,5.122758
51135,10,9.182594
51135,4,3.782317
51135,5,6.0373693
51135,2,-0.13123676
51135,5,6.669552
51135,6,7.204289
51135,6,5.491369
51566,-1,-4.357426
51566,4,3.0406022
51566,4,2.122856
51566,3,2.206814
51566,4,3.4003198
51566,4,3.1946251
51566,2,-0.31888354
51566,3,2.0189676
51566,6,6.978666
51566,4,2.729096
51903,5,2.9122157
51903,2,-0.14457934
51903,-1,-5.4150267
51903,-1,-5.2509556
51903,0,-4.7844234
51903,3,1.1747688
51915,1,-1.6861407
51992,-8,-8.39075
51992,1,-0.92472655
51992,3,1.4340353
51992,4,3.2551432
51992,7,5.9608254
51992,4,3.259992
51992,4,5.637989
51992,1,-1.9551808
51992,3,2.9050028
51992,5,5.472668
51992,3,2.5916278
52043,3,0.62617743
52043,4,1.9064243
52043,0,-4.4348235
52043,3,-0.24611367
52043,3,0.50687563
52043,1,-2.5088475
52043,3,1.1770741
52043,1,-1.8644856
52043,2,-1.0310094
52043,2,-1.3395071
52044,6,7.1759486
52044,5,5.3536434
52044,2,1.4809215
52044,2,2.0976179
52044,10,11.924609
52044,3,1.5027134
52044,4,3.905317
52044,1,-0.22044818
52044,2,-0.2890457
52044,10,11.568563
52044,6,6.1268344
52044,12,11.743016
52044,6,6.527209
52117,1,-2.3235872
52117,2,-1.0060982
52117,2,-0.86766213
52130,3,-0.26328087
52130,3,0.43037283
52130,1,-0.9390754
52130,1,-2.0595453
52130,3,1.0068951
52130,2,-0.8628196
52130,2,0.77261835
52130,1,-1.4901125
52130,5,7.20911
52130,4,3.0716698
52130,1,-2.1201804
52130,2,-1.4456637
52130,3,0.7278239
52130,6,6.234369
52131,2,0.28870678
52188,3,0.5520008
52188,2,-0.770675
52188,3,1.8277987
52188,-4,-5.8442507
52188,4,2.9579778
52188,6,6.5217357
52188,2,0.93210995
52188,1,-1.9037809
52188,2,-1.3221151
52188,1,-1.6970327
52371,4,2.618513
52371,1,-2.8829613
52371,9,10.495681
52371,3,2.0046945
52371,3,0.4069448
52371,3,0.37250513
52371,2,-0.6911828
52372,9,10.752649
52372,5,6.0715504
52372,4,4.4490533
52372,3,3.2999785
52372,13,11.950336
52372,11,11.931585
52372,6,6.3834443
52372,1,-2.0483685
52372,4,4.740442
52372,5,4.7752547
52372,5,5.0661836
52372,3,2.423481
52372,2,0.934787
52372,1,-1.6660854
52372,2,0.30191505
52377,3,0.24725927
52377,2,-0.1477233
52377,2,-0.8454683
53091,1,-1.1426592
53091,3,-0.22208725
53091,3,1.6517904
53091,0,-2.590843
53091,2,0.5934617
53091,0,-2.5533383
53091,5,5.6577
53092,4,1.8145257
53092,2,0.22567476
53092,5,6.087059
53092,1,-2.4980485
53092,-2,-5.2024245
53092,4,2.570839
53092,1,-2.2334754
53092,1,-2.0609915
53092,2,-0.90629774
53092,2,-0.7776373
53092,0,-2.8486638
53092,2,-1.1129452
53093,2,0.005616978
53093,2,-0.4820869
53093,4,1.1042727
53093,2,-1.4794153
53093,3,0.31563044
53093,4,1.249296
53093,2,-0.8737485
53093,2,-0.87686914
53093,4,2.603981
53093,1,-1.8835082
53093,2,-1.0555319
53093,2,-0.8154047
53093,1,-2.619857
53095,3,1.1144729
53095,6,5.8159766
53095,12,11.422028
53095,10,10.584031
53095,0,-3.239385
53095,0,-3.147236
53095,7,7.008986
53095,12,10.31862
53095,18,12.2606945
53095,1,0.8209304
53095,8,6.5763025
53095,1,-0.42278075
53095,0,-1.7217544
53095,1,-1.358908
53096,4,2.5866904
53096,5,6.5072846
53096,3,1.9678249
53096,5,3.9860046
53096,2,2.4237607
53096,7,6.6018243
53096,1,0.86616707
53096,2,-0.67713743
53096,2,0.97093433
53096,3,4.870338
53096,4,0.4072001
53096,5,4.3262053
53098,3,1.1772542
53098,2,-0.24673842
53098,6,6.6865826
53098,9,10.065353
53098,7,6.924654
53098,4,3.0548644
53099,10,11.29931
53099,6,5.9482813
53099,5,5.6648765
53099,5,5.8639197
53099,5,4.4469275
53099,3,1.8972734
53099,3,3.3404038
53099,11,11.886365
53099,6,7.6467996
53100,4,2.0980108
53100,4,2.6963537
53100,8,7.1415477
53100,2,-1.5657989
53100,1,-3.4272077
53100,3,0.78634375
53100,1,-1.835952
53100,3,2.4570339
53100,4,4.4013076
53100,3,0.16067903
53100,1,-2.139159
53100,3,0.5305182
53100,2,-0.81167114
53100,4,2.6826649
53100,2,0.019572213
53101,1,-1.7112243
53101,2,-0.98384017
53101,1,-0.14549883
53101,2,-0.8434046
53101,0,-3.5909388
53101,2,-1.4648706
53101,2,0.81896883
53101,4,5.0482163
53102,4,3.5063398
53102,3,2.5231738
53102,5,4.668955
53102,2,0.3147409
53102,4,3.862239
53102,12,11.85502
53102,3,3.8769586
53102,6,5.075342
53102,5,5.276703
53102,4,3.923265
53102,4,3.3815994
53102,12,11.01578
53102,2,1.2878964
53102,6,5.450382
53102,9,7.6534467
53104,2,-0.5960236
53104,3,1.2908912
53104,2,-0.7778304
53104,10,9.109089
53104,1,-1.8183848
53105,5,4.650432
53105,3,1.6342465
53105,1,-1.8941163
53105,2,-0.5207204
53105,2,0.7441782
53105,13,11.52476
53105,4,5.0790167
53105,2,0.5176287
53105,6,5.97493
53105,2,2.1378973
53105,4,4.5876813
53105,3,1.5226429
53106,1,-2.1787446
53107,3,0.6279893
53107,2,0.37259358
53107,3,0.28861576
53107,2,0.88149625
53107,4,3.4208035
53107,9,7.235252
53107,1,-0.91632855
53107,7,5.0069547
53107,6,6.1574955
53107,4,2.7503073
53107,5,4.165975
53107,6,6.041036
53107,2,1.500039
53107,3,2.318837
53107,3,1.8427504
53109,4,1.9672328
53109,2,-1.1224705
53109,2,-1.2596688
53110,3,1.9682773
53110,3,2.1581864
53110,5,4.970582
53110,2,-0.4549337
53110,3,0.4244219
53110,7,7.140202
53110,5,4.4331245
53110,3,1.101817
53110,2,-0.64553887
53110,2,0.22871585
53110,5,4.5513086
53110,3,1.1896901
53110,3,0.30104327
53111,3,1.6291295
53111,6,6.355539
53111,6,5.051752
53111,5,6.0643907
53111,8,7.340654
53111,5,4.5924582
53111,8,6.279174
53111,5,5.1169868
53111,4,3.6535501
53111,6,5.881716
53111,5,4.116294
53111,6,7.167895
53111,8,8.980439
53111,8,7.77906
53111,7,6.126102
53113,3,-0.14112724
53113,5,4.1799965
53113,5,4.952615
53113,6,6.1688294
53113,5,4.8141026
53113,1,-2.1770387
53113,3,1.3730477
53113,2,-0.52941304
53113,0,-2.2538698
53113,4,2.2196288
53113,6,5.498152
53113,4,3.9374974
53113,3,1.6396035
53113,6,7.0750165
53113,2,0.83997643
53114,14,10.497321
53114,18,11.682149
53114,12,10.577827
53114,11,9.8571205
53114,4,4.5266085
53114,2,2.8855116
53114,14,9.751336
53114,18,11.792004
53114,6,5.4010615
53114,18,11.795368
53114,6,4.9975057
53114,11,9.241652
53114,5,4.5380673
53143,3,-0.043009922
53143,2,-1.1195549
53143,2,-1.0895059
53143,2,-1.0277941
53143,4,2.8345952
53143,0,-2.7475123
53143,2,-0.8059365
53143,5,3.9933536
53143,3,0.0016485602
53143,11,11.304055
53143,2,-1.1791049
53144,4,1.1761812
53144,3,0.4759531
53144,3,1.0169111
53144,1,-1.8441772
53144,2,-1.4272237
53144,2,-1.273799
53144,2,-1.0689427
53144,1,-1.9782387
53144,0,-3.1672232
53144,0,-2.7393875
53340,1,-1.6024481
53340,0,-3.844622
53340,1,-1.6311613
53340,8,9.63108
53409,4,1.1599878
53409,1,-1.9383157
53409,-1,-3.524901
53409,2,-1.1828657
53409,2,-0.9223462
53409,3,-0.351852
53409,0,-3.0638025
53409,0,-2.726401
53409,0,-2.4839313
53409,1,-1.7970053
53409,2,-1.1074896
53414,3,1.7677828
53414,5,3.818784
53414,3,2.7931163
53414,2,-0.5246725
53414,3,0.75787526
53414,3,1.7127026
53414,2,-1.1883838
53414,3,0.3359866
53414,2,-0.6430498
53414,3,0.087642565
53414,2,-1.0470034
53414,2,-0.96853286
53414,11,11.522358
53434,4,1.0350455
53434,2,-0.9086744
53434,3,0.14313067
53434,0,-2.3994806
536,1,-2.5449526
536,2,-1.0946649
536,1,-3.416431
536,1,-2.5417101
536,1,-1.9220468
536,2,-0.75535256
536,5,4.1162724
536,3,2.4629161
536,4,2.8271759
536,5,6.1780925
54818,6,6.9376774
54818,4,2.8286211
54818,0,-1.8156534
54818,4,0.8158659
54818,3,2.9306233
54818,4,4.6409
54818,3,1.1007085
54818,4,2.6455076
54818,1,-1.7950071
54818,4,3.7501163
54818,0,-3.4245727
54831,3,0.5855439
54831,0,-2.4470704
54833,-2,-4.0232058
54833,0,-2.5333989
54834,2,0.5740405
54834,3,1.8385527
54834,3,0.65888005
54834,3,1.7577949
54834,4,3.1045997
54834,4,4.3032584
54834,0,-2.6703427
54834,0,-1.1470438
54834,6,5.1050057
54834,7,7.3463674
54834,4,3.2657006
54834,2,0.9862436
54834,3,2.2577703
54834,5,4.7593217
54834,4,3.4972508
54853,3,-0.72394484
54853,1,-2.0867865
54853,-1,-4.306258
54868,2,-0.3485912
54868,6,7.648453
54868,5,4.5571537
54868,4,5.2109213
54868,13,11.730541
54868,13,9.887518
54868,5,5.7540073
54868,0,-3.0465658
54868,2,1.9870825
54868,10,11.6248665
54868,5,4.958345
54868,5,4.6642985
54868,9,9.78441
54868,6,5.4468074
54868,4,4.073322
54896,3,3.482269
54896,6,6.983125
54896,4,3.7923167
54896,2,2.0200274
54896,6,5.574423
54896,7,8.705059
54896,4,3.0219202
54896,6,6.4060955
54896,10,11.221777
54896,5,4.671591
54896,5,5.3173327
54896,2,0.123649076
54896,8,10.757338
54896,3,2.3642776
54896,4,4.2723794
54897,6,5.181548
54897,2,-0.6281756
54897,-2,-4.7936425
54897,0,-2.6305082
54900,1,-2.0437417
54900,2,-1.0039061
54900,3,-0.4480152
54900,2,-1.2107167
54900,4,1.8634874
54900,3,-0.17035715
54900,2,-0.95325917
54900,0,-2.730068
54952,2,-0.8667835
54952,2,0.44396544
54952,3,0.23062812
54952,2,-0.851889
54952,4,1.3959477
54952,1,-0.8808926
54952,-1,-4.350679
54953,3,-0.07418011
54953,1,-1.8693105
54953,10,11.631783
54953,3,0.26241112
54953,3,1.1435925
54953,4,3.670477
54953,3,0.8415138
54953,0,-3.1591885
54953,2,-0.83331597
54960,5,4.1390166
54960,0,-2.7922363
54960,2,-1.1461724
54960,4,0.871015
54960,3,0.41775817
54960,1,-0.9883246
54960,3,0.930659
54960,0,-2.6583493
54960,1,-2.471982
54960,5,4.5614595
54960,5,3.8570912
55008,1,-1.8605367
55008,0,-2.5490696
55008,1,-1.7594242
55008,0,-2.5860326
55008,1,-1.8028969
55009,2,0.35058874
55009,10,10.578888
55009,8,9.600899
55009,2,2.9954531
55009,4,6.125512
55009,7,7.914676
55009,1,0.017076537
55009,1,-2.6440978
55009,4,1.5415193
55041,9,11.8788185
55041,2,-0.93827194
55041,2,-1.3585202
55041,1,-2.417424
55041,0,-2.4645872
55041,11,10.7962885
55041,2,-1.0725739
55041,2,-1.1085302
55041,11,11.407068
55041,2,-0.7751088
55041,3,0.4871775
55041,8,9.471771
55041,11,11.308871
55041,2,0.8718347
55042,1,-1.6153916
55042,9,9.104555
55042,1,-1.930534
55042,2,-0.95111066
55042,1,-1.8471435
55042,1,-1.5772434
55042,0,-2.5622566
55042,0,-2.609755
55045,2,-0.31795084
55045,4,1.6877757
55045,2,-0.77535814
55045,0,-2.7456157
55045,6,6.6796513
55045,4,2.1462617
55045,2,-0.46391582
55045,3,1.3693826
55057,1,-1.7788781
55057,4,3.6209443
55057,4,5.0150943
55057,1,-1.7659092
55057,6,7.066584
55057,2,1.1325561
55057,10,11.336311
55057,3,1.8673556
55057,2,-1.0104924
55057,1,-2.426386
55057,3,0.9962771
55058,11,11.315607
55058,2,1.0556865
55058,0,-1.2527972
55058,2,1.0034806
55058,3,4.1265225
55058,10,11.291219
55058,9,11.344345
55058,2,0.00750196
55058,3,1.6038054
55058,16,12.0710945
55058,2,0.97923803
55058,13,11.647024
55058,9,9.343409
55058,2,-0.5342451
55067,1,-2.0180364
55067,2,-1.1510445
55067,2,-0.93953496
55067,5,5.784394
55067,2,-0.7696173
55067,0,-3.8320782
55067,4,1.4511439
55067,2,1.8772241
55067,1,-2.5288062
55067,3,0.8449531
55067,1,-2.0187488
55067,2,0.6573034
55067,3,4.8031693
55068,0,-3.0622385
55068,0,-3.898803
55068,0,-4.1868463
55068,0,-3.1253803
55088,3,2.721529
55088,4,2.2264016
55088,2,1.6247159
55088,3,1.2282423
55088,3,1.0990396
55088,3,2.7849462
55088,3,1.6054616
55088,3,3.2044365
55088,3,1.9930692
55088,2,-0.3716762
55088,12,11.545312
55088,0,-2.2739608
55088,6,5.544
55088,1,-1.4839008
55115,1,-2.3598206
55115,2,-1.2302712
55115,2,-1.0640222
55115,2,-1.4427482
55115,0,-2.54569
55159,3,1.0752563
55159,1,-1.9561218
55159,1,-1.8640846
55159,2,-1.0372754
55159,1,-1.9284157
55159,0,-3.901942
55159,1,-1.9108963
55159,0,-3.0432432
55434,4,0.93014306
55434,3,0.5905711
55434,0,-4.133915
55434,2,-0.25549984
55434,0,-3.4746025
55434,2,-1.2360768
55434,3,0.4499601
55434,1,-1.8766836
55434,7,8.354174
55434,2,-1.23615
55434,1,-2.1307538
55439,1,-2.0207167
55439,0,-2.4201138
55439,1,-2.0650094
55439,0,-2.4979913
55439,1,-0.8258913
55452,3,-0.11653046
55452,2,-0.46844715
55452,7,7.4336457
55452,2,-1.1563063
55452,2,-0.13982336
55452,2,-0.8684446
55452,1,-2.1694725
55452,0,-2.5587165
55453,3,3.0364301
55453,2,-0.8391247
55453,4,4.9624047
55453,3,0.15300263
55453,5,5.2035136
55453,4,2.4125369
55453,3,1.6789786
55454,2,-1.0650901
55454,2,-1.1696846
55454,2,-1.1030957
55454,3,-0.13866256
